content_id,client_id,baseline_score,reason_code,impressions_90d,ctr,days_since_last_update,is_declining_label
content_f3a2520e3120,client_4e07408562,0,no_flag,651,0.31,13,1
content_fd1a1fa2723e,client_f369cb89fc,0,no_flag,159,0.63,20,1
content_8b4125af6f86,client_f74efabef1,0,no_flag,10068,0.7,105,0
content_175e61c39e1d,client_19581e27de,0,no_flag,2642,0.34,104,1
content_0a0fd2a4921c,client_3fdba35f04,0,no_flag,253,0.0,20,1
content_3d6f5073a2d6,client_19581e27de,0,no_flag,436,0.0,22,1
content_e29d4ca869bf,client_8527a891e2,0,no_flag,6,0.0,20,0
content_a6ace000ad44,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_952d56f45cce,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_49a75aad1636,client_4ec9599fc2,0,no_flag,401,0.0,20,1
content_666322f6ad11,client_8722616204,0,no_flag,26,0.0,104,1
content_3d71412c6f25,client_6208ef0f77,0,low_ctr_visible_page,1068,0.0,104,0
content_97566ecc18cf,client_19581e27de,0,no_flag,9896,0.12,20,0
content_b27027a604f1,client_6208ef0f77,0,no_flag,3321,0.54,104,1
content_501374426bca,client_3fdba35f04,0,no_flag,6227,0.56,26,1
content_ca0f4910d333,client_19581e27de,0,no_flag,53137,0.13,104,0
content_aa8d328ec62f,client_d029fa3a95,0,no_flag,155,0.0,8,0
content_b887f5f75d83,client_6208ef0f77,0,no_flag,6642,0.81,104,1
content_c5788a4e2824,client_6208ef0f77,0,low_ctr_visible_page,8614,0.01,104,1
content_cd8f50652fbf,client_a88a7902cb,0,no_flag,88,0.0,28,1
content_db3a43b2669e,client_19581e27de,0,no_flag,2117,0.19,22,0
content_5158ffc16039,client_8527a891e2,0,no_flag,13,0.0,20,0
content_1f3f98790021,client_e629fa6598,0,low_ctr_visible_page,787,0.0,104,0
content_745198d8c5fa,client_4e07408562,0,no_flag,2146,0.19,7,1
content_a5d38d19bfe4,client_19581e27de,0,no_flag,2822,0.14,22,0
content_fcee5ce966d3,client_6208ef0f77,0,no_flag,9770,0.12,104,1
content_5db469b54318,client_9f14025af0,0,no_flag,1,0.0,20,0
content_4eb349e1b795,client_9f14025af0,0,no_flag,1,0.0,20,0
content_b61233d4bc91,client_7f2253d7e2,0,no_flag,14863,0.89,20,1
content_02a2d14c806a,client_19581e27de,0,low_ctr_visible_page,645,0.0,104,0
content_cadd7c74dff0,client_8527a891e2,0,no_flag,1177,0.08,104,1
content_79c22907284a,client_3fdba35f04,0,no_flag,50022,0.26,14,1
content_f3a9f38a90c2,client_3fdba35f04,0,no_flag,879,0.34,104,1
content_ef324be709a5,client_8527a891e2,0,no_flag,70,0.0,20,0
content_07bea9632daf,client_349c41201b,0,no_flag,4126,0.24,20,1
content_c51d82ffafda,client_6208ef0f77,0,no_flag,617,0.49,104,1
content_251f7f27db2c,client_6208ef0f77,0,low_ctr_visible_page,1554,0.06,104,1
content_331265758b39,client_3fdba35f04,0,no_flag,1094,0.09,20,1
content_65a1e5dc2a2b,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_8bacb003a1aa,client_f369cb89fc,0,no_flag,155,0.0,20,1
content_645ee2278e24,client_a88a7902cb,0,no_flag,6,0.0,8,0
content_737e345cd8d7,client_bbb965ab0c,0,low_ctr_visible_page,561,0.0,20,0
content_6af93c03a005,client_19581e27de,0,low_ctr_visible_page,593,0.0,22,1
content_23f1cc8851a9,client_e29c9c180c,0,no_flag,1,0.0,104,0
content_fdf46349d116,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_8aa403b68acc,client_f74efabef1,0,no_flag,2476,0.2,20,1
content_984c4d31ce8c,client_f369cb89fc,0,no_flag,76,1.32,20,0
content_07c2c31d3ef0,client_a88a7902cb,0,no_flag,84,0.0,28,1
content_7722f40b12c1,client_19581e27de,0,low_ctr_visible_page,5098,0.0,104,1
content_6e6f61feaad7,client_19581e27de,0,no_flag,7088,0.13,20,0
content_6d69230ca905,client_8b940be7fb,0,no_flag,19252,0.71,20,0
content_7f96b461f858,client_7f2253d7e2,0,low_ctr_visible_page,5902,0.02,20,1
content_eafdd316043c,client_f369cb89fc,0,no_flag,2,0.0,8,0
content_20f1503bf96e,client_d029fa3a95,0,no_flag,174,0.0,8,1
content_c83476e39f7d,client_4e07408562,0,no_flag,248,0.0,13,0
content_6ba547c3ad53,client_d029fa3a95,0,no_flag,346,0.29,20,0
content_fd44be3824a3,client_f74efabef1,0,no_flag,3549,0.14,20,1
content_7f5783f90bac,client_f74efabef1,0,no_flag,35,0.0,8,0
content_7d493d4a63c5,client_6208ef0f77,0,no_flag,75,0.0,20,0
content_852148fbc5bf,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_e13351483551,client_19581e27de,0,no_flag,14042,0.09,20,0
content_0e8bc9bda782,client_8527a891e2,0,no_flag,4,0.0,20,0
content_ec52084b3141,client_f74efabef1,0,low_ctr_visible_page,1576,0.06,20,1
content_248508c1b413,client_a88a7902cb,0,no_flag,123,0.0,20,1
content_4c680989553f,client_8722616204,0,no_flag,19,0.0,20,0
content_e26959d7dd4b,client_f369cb89fc,0,low_ctr_visible_page,2267,0.04,8,1
content_d1567742f222,client_f369cb89fc,0,no_flag,120,0.83,20,1
content_ad44a5750d6a,client_19581e27de,0,low_ctr_visible_page,510,0.0,22,0
content_8d8538e7cbbf,client_4e07408562,0,no_flag,598,0.17,7,1
content_adbd3e10b0df,client_b4944c6ff0,0,no_flag,810,0.37,20,0
content_15f725ca57d1,client_19581e27de,0,no_flag,40,0.0,22,1
content_e04bb57b670a,client_e629fa6598,0,no_flag,99,1.01,20,1
content_bacefec5a708,client_349c41201b,0,no_flag,5072,0.28,20,1
content_93d7b589d779,client_19581e27de,0,low_ctr_visible_page,1222,0.0,104,0
content_7ab33a6e90d1,client_19581e27de,0,no_flag,390,0.0,22,0
content_403c76bb83b4,client_4e07408562,0,no_flag,1101,0.18,7,1
content_2fad7ac73585,client_2c624232cd,0,no_flag,134,0.0,22,0
content_973f09c4e27d,client_19581e27de,0,no_flag,394,0.0,22,0
content_425374a1ab2a,client_3fdba35f04,0,no_flag,215,0.0,104,1
content_a0d2635e3827,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_b0eb2f926e66,client_3fdba35f04,0,no_flag,3846,0.52,20,1
content_e3ca8d096199,client_3fdba35f04,0,no_flag,4692,0.49,20,1
content_4b54784207d1,client_a88a7902cb,0,no_flag,36,0.0,28,1
content_f1e97729696f,client_8722616204,0,no_flag,1,0.0,104,0
content_dc7b81fd2fff,client_4e07408562,0,no_flag,837,0.12,104,1
content_ee2e3c99fac1,client_19581e27de,0,no_flag,7944,0.18,20,0
content_30974e37f072,client_7f2253d7e2,0,no_flag,17240,1.17,20,1
content_394d4005ab73,client_3fdba35f04,0,no_flag,1817,0.39,104,1
content_1c0a41630b5c,client_4e07408562,0,no_flag,8342,0.38,25,0
content_dac0bab9c931,client_4e07408562,0,no_flag,6093,0.26,25,0
content_e27483d04454,client_6208ef0f77,0,no_flag,64,1.56,104,0
content_dadf7edfeee3,client_3fdba35f04,0,no_flag,152,0.0,104,0
content_ac140b295c0f,client_f74efabef1,0,low_ctr_visible_page,1012,0.0,20,0
content_926edc3987dc,client_19581e27de,0,no_flag,31163,0.69,104,0
content_9d17befb32b0,client_9400f1b21c,0,no_flag,293,0.0,20,1
content_6456cd805d48,client_19581e27de,0,no_flag,257,0.0,104,1
content_bba6f490f394,client_3fdba35f04,0,no_flag,336,0.0,104,1
content_7169c6e1701b,client_d029fa3a95,0,no_flag,775,0.13,20,1
content_123b5d750cbc,client_4ec9599fc2,0,no_flag,922,0.22,8,1
content_89c6d52042f5,client_4e07408562,0,no_flag,2052,0.44,13,0
content_9fd1fb307b32,client_bbb965ab0c,0,no_flag,65555,0.31,15,1
content_102d9bd527e6,client_4ec9599fc2,0,low_ctr_visible_page,857,0.0,104,1
content_75fbdba86f32,client_19581e27de,0,no_flag,7387,0.76,20,1
content_9b64184a1f12,client_19581e27de,0,low_ctr_visible_page,5676,0.04,22,1
content_b4bffff64a3d,client_a88a7902cb,0,no_flag,368,1.63,28,1
content_b99f3def9646,client_f369cb89fc,0,no_flag,93,1.08,20,0
content_a33b9df1b504,client_4e07408562,0,no_flag,5900,0.1,7,0
content_920a46c32b74,client_4e07408562,0,no_flag,3791,0.63,20,0
content_204d81c4117d,client_4e07408562,0,no_flag,3606,0.42,20,0
content_4c79b9ede33a,client_19581e27de,0,no_flag,470,0.0,22,0
content_a5ee2196b6f9,client_4e07408562,0,no_flag,26905,0.14,25,1
content_38fcbdcbc456,client_19581e27de,0,no_flag,7828,0.17,22,1
content_14ac85a5baa4,client_6208ef0f77,0,no_flag,12413,0.31,104,0
content_363e0f634994,client_19581e27de,0,no_flag,502,0.2,22,0
content_8528e47028ed,client_4e07408562,0,no_flag,1986,0.1,14,0
content_706070c09cd4,client_19581e27de,0,low_ctr_visible_page,1695,0.0,22,0
content_d7dbdb3949ce,client_19581e27de,0,no_flag,25,0.0,20,1
content_152a1702a7c0,client_8722616204,0,no_flag,3,0.0,104,1
content_aa7f06d056d0,client_d4735e3a26,0,no_flag,7,14.29,20,0
content_e157c0b5d68d,client_6208ef0f77,0,no_flag,5185,1.29,104,1
content_c256b122ab35,client_f369cb89fc,0,no_flag,221,0.45,20,1
content_e3499aa7437a,client_e29c9c180c,0,no_flag,16,0.0,20,1
content_b2f8a505c3ea,client_f369cb89fc,0,no_flag,443,0.68,20,1
content_d37aa2b14cff,client_f369cb89fc,0,no_flag,1482,0.27,20,0
content_17fc5bd1ea5e,client_19581e27de,0,low_ctr_visible_page,1395,0.0,22,0
content_3df883ce7a31,client_e629fa6598,0,no_flag,521,0.19,20,1
content_d1e00a4f4559,client_4ec9599fc2,0,no_flag,261,0.38,104,1
content_a353d7ce1f06,client_a88a7902cb,0,no_flag,42,0.0,28,1
content_c24802aafcbb,client_19581e27de,0,no_flag,6088,0.13,22,0
content_d4fb9c8391a0,client_f369cb89fc,0,no_flag,75,0.0,20,1
content_93e87f46c154,client_a88a7902cb,0,no_flag,833,0.12,28,0
content_6baa8098c6d1,client_a88a7902cb,0,no_flag,12622,0.18,20,0
content_3e6795b56cdc,client_6208ef0f77,0,low_ctr_visible_page,9324,0.06,104,1
content_978fd8c3e9e5,client_6208ef0f77,0,no_flag,2297,0.09,20,1
content_4accaefeb6ed,client_f369cb89fc,0,no_flag,55,0.0,20,1
content_fc1fcfcd270a,client_f369cb89fc,0,no_flag,36,0.0,20,1
content_149f0449518c,client_3fdba35f04,0,no_flag,533,0.94,104,1
content_2e3ed6c31e81,client_f74efabef1,0,no_flag,53,0.0,20,1
content_1afba787c1e4,client_d029fa3a95,0,no_flag,26,0.0,20,0
content_93219283228a,client_b4944c6ff0,0,no_flag,707,0.85,20,1
content_7d60293ce0a0,client_3fdba35f04,0,no_flag,1751,0.34,104,1
content_6107c6f4cb28,client_d029fa3a95,0,no_flag,165,0.0,20,1
content_b9517c14f810,client_b4944c6ff0,0,no_flag,1459,0.14,8,0
content_cd2d7b379cbd,client_4e07408562,0,no_flag,5790,0.21,25,1
content_982cccc7ce1d,client_4e07408562,0,low_ctr_visible_page,510,0.0,13,1
content_958684d32472,client_8722616204,0,no_flag,4,0.0,104,0
content_263cb1bc7b20,client_19581e27de,0,low_ctr_visible_page,17891,0.03,104,1
content_279b3b0ed2ff,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_24147bacb852,client_2c624232cd,0,no_flag,2511,0.12,11,0
content_b1b10fb0dd35,client_6208ef0f77,0,no_flag,52,0.0,20,1
content_1fc1c9d18ad6,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_438de6fb2e89,client_4e07408562,0,no_flag,42178,0.38,104,0
content_3b6c23dcf568,client_4e07408562,0,low_ctr_visible_page,2016,0.05,13,1
content_79a5a52721ed,client_6208ef0f77,0,low_ctr_visible_page,599,0.0,104,1
content_f82ba7bcf296,client_6208ef0f77,0,no_flag,5227,0.34,20,0
content_fa0327022e94,client_8722616204,0,no_flag,3,0.0,8,0
content_8f46dd945a65,client_19581e27de,0,no_flag,442,0.23,22,1
content_600e5730eb50,client_19581e27de,0,low_ctr_visible_page,3886,0.05,22,0
content_dc930d7c1a7c,client_19581e27de,0,no_flag,8906,0.21,22,1
content_cd5384d25976,client_19581e27de,0,no_flag,15263,0.22,104,1
content_5a8f3ec3f361,client_6208ef0f77,0,no_flag,4710,0.17,104,1
content_aa6869ca9d28,client_e629fa6598,0,no_flag,801,0.25,22,0
content_bbd98f1082e8,client_3fdba35f04,0,no_flag,9487,0.08,26,0
content_03a3fe27bf9b,client_e629fa6598,0,no_flag,200,0.0,20,1
content_2807a81488ef,client_b4944c6ff0,0,no_flag,6,0.0,8,0
content_4686424b8f1a,client_19581e27de,0,no_flag,223,0.45,104,1
content_908f1cf105f2,client_19581e27de,0,no_flag,1062,0.28,104,1
content_9e40f2d86a76,client_8527a891e2,0,no_flag,94,0.0,104,1
content_e0af15d9ad39,client_19581e27de,0,low_ctr_visible_page,892,0.0,22,0
content_e207709dd9a4,client_d029fa3a95,0,no_flag,32,0.0,20,1
content_84b504f830bf,client_4e07408562,0,no_flag,18678,0.16,25,0
content_de3c2144942e,client_a88a7902cb,0,no_flag,150,0.0,20,1
content_49ac25f02349,client_f74efabef1,0,no_flag,2069,0.14,20,0
content_f6e5afc1ed34,client_e629fa6598,0,no_flag,3,0.0,20,0
content_74862684dc0f,client_6208ef0f77,0,no_flag,75,0.0,104,1
content_bcd31faa4763,client_6208ef0f77,0,no_flag,17639,0.36,104,0
content_395ad2e0e0e8,client_bbb965ab0c,0,no_flag,929,0.32,15,1
content_0a4f1283cfce,client_624b60c58c,0,no_flag,36,0.0,20,0
content_141c292c5438,client_19581e27de,0,low_ctr_visible_page,2835,0.04,22,0
content_8d2efba45f13,client_4e07408562,0,no_flag,370,0.0,104,1
content_58c8c8598fd5,client_7f2253d7e2,0,no_flag,5634,0.18,106,1
content_63f07c4a37e7,client_bbb965ab0c,0,no_flag,36201,0.3,15,1
content_b7a4e4bc115e,client_624b60c58c,0,no_flag,12140,0.12,7,0
content_a3b1fb090169,client_f74efabef1,0,no_flag,2799,0.43,20,1
content_3a75a24cf6e7,client_6208ef0f77,0,no_flag,2202,0.27,104,1
content_805ed8c736ff,client_d029fa3a95,0,no_flag,18784,0.14,20,0
content_06e88d03ae13,client_a88a7902cb,0,no_flag,347,0.29,20,1
content_3382f31465c7,client_8722616204,0,no_flag,212,0.0,8,1
content_d5a4ba539dbc,client_4e07408562,0,no_flag,39724,0.18,25,0
content_34c0c51255aa,client_434c9b5ae5,0,low_ctr_visible_page,1534,0.0,89,0
content_9cb4b6b99f4a,client_19581e27de,0,no_flag,881,0.23,104,0
content_270651be075a,client_2c624232cd,0,no_flag,1345,0.15,11,0
content_e6d6f6a9ad5f,client_349c41201b,0,no_flag,3312,0.18,20,1
content_2265610a4781,client_19581e27de,0,no_flag,6655,0.08,104,1
content_87bf09e8b7f7,client_19581e27de,0,no_flag,20593,1.41,104,0
content_a3c0ebdd3a4b,client_19581e27de,0,no_flag,1615,0.31,22,1
content_e81b02320098,client_4e07408562,0,no_flag,31181,0.36,25,0
content_38e7fb5082e9,client_19581e27de,0,low_ctr_visible_page,820,0.0,104,0
content_fe95a108e96a,client_f369cb89fc,0,no_flag,2,0.0,8,1
content_db7fd80f0f43,client_4ec9599fc2,0,no_flag,3219,0.34,104,1
content_e2e798c7bffa,client_3fdba35f04,0,no_flag,2451,0.24,14,1
content_ed443513b611,client_19581e27de,0,no_flag,226,0.0,22,0
content_03fea62cb3d7,client_3fdba35f04,0,no_flag,3,0.0,20,0
content_28418fddf5a2,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_cae64c40df00,client_a88a7902cb,0,no_flag,263,0.38,20,1
content_875e20127725,client_19581e27de,0,no_flag,1730,0.12,22,1
content_774c59a3c60c,client_6208ef0f77,0,no_flag,8246,0.23,104,1
content_54cee76fbd2d,client_19581e27de,0,no_flag,11201,0.07,104,1
content_46d4f4d65e1b,client_6208ef0f77,0,no_flag,469,0.0,104,1
content_28dc7ce0cfbb,client_f369cb89fc,0,no_flag,1355,0.52,20,0
content_c4432c324dc6,client_f369cb89fc,0,no_flag,1152,0.35,20,0
content_50a3efa6d73b,client_d4735e3a26,0,no_flag,8,0.0,20,1
content_ac490f7df9fb,client_f369cb89fc,0,no_flag,23,0.0,20,1
content_62c74ae619f8,client_4e07408562,0,no_flag,41909,0.63,14,0
content_2bb1b46c6c31,client_3fdba35f04,0,no_flag,1714,0.41,14,1
content_a2da805bf137,client_e29c9c180c,0,no_flag,2,0.0,20,1
content_7cb8c1cec5b2,client_3fdba35f04,0,no_flag,3178,0.76,20,1
content_cbcbb97ac631,client_6208ef0f77,0,low_ctr_visible_page,1161,0.0,104,1
content_9be18970d557,client_8527a891e2,0,no_flag,139,0.0,20,0
content_ea8a83a2510c,client_8527a891e2,0,no_flag,2,0.0,98,0
content_ac23cfe2f09f,client_f369cb89fc,0,no_flag,357,1.4,20,0
content_e7128b1c9f22,client_6208ef0f77,0,no_flag,1453,0.07,20,1
content_5a051ddd8401,client_f369cb89fc,0,no_flag,70,0.0,20,0
content_f3fc70cb226d,client_4e07408562,0,no_flag,2653,0.08,104,1
content_c31ad4b402f4,client_7f2253d7e2,0,no_flag,7579,0.21,20,1
content_6d937860a155,client_bbb965ab0c,0,no_flag,537,0.19,20,1
content_c88168ce5260,client_d4735e3a26,0,no_flag,1,0.0,20,0
content_21c195acbc1c,client_f369cb89fc,0,no_flag,1,0.0,8,1
content_d528ef29dfc5,client_19581e27de,0,no_flag,817,0.12,104,1
content_ffca45d6539e,client_19581e27de,0,no_flag,27313,0.66,22,0
content_ec191dedcdb5,client_a88a7902cb,0,no_flag,5,0.0,28,0
content_1834550be1ab,client_b4944c6ff0,0,no_flag,678,0.59,20,0
content_fea6a0d13b4a,client_19581e27de,0,no_flag,79965,0.07,104,1
content_adbb688a2223,client_4e07408562,0,no_flag,3799,0.16,14,0
content_9ca7b8be5901,client_4e07408562,0,no_flag,4615,0.3,104,1
content_b406d4bb3947,client_d4735e3a26,0,no_flag,53,3.77,20,1
content_837d4636230d,client_349c41201b,0,no_flag,13727,0.71,20,1
content_2b79e83ac9a0,client_4e07408562,0,no_flag,4604,0.22,25,0
content_c47fe4a26e8d,client_6208ef0f77,0,low_ctr_visible_page,7061,0.03,104,1
content_8d0827a5f44c,client_f74efabef1,0,no_flag,101,0.99,20,0
content_6cba860a5110,client_3fdba35f04,0,no_flag,1167,0.09,104,1
content_476af2e4b599,client_19581e27de,0,no_flag,174,0.0,22,0
content_d90a179d732f,client_349c41201b,0,no_flag,1581,0.13,20,1
content_07c67eae1612,client_8527a891e2,0,no_flag,6,0.0,104,1
content_c2710bb91ff3,client_4e07408562,0,no_flag,12685,0.13,25,0
content_f18bd5d4b556,client_19581e27de,0,no_flag,6545,0.29,104,0
content_8042e8fafe51,client_25fc0e7096,0,no_flag,3,0.0,6,0
content_1d637966d2d2,client_4e07408562,0,low_ctr_visible_page,3517,0.06,20,0
content_446f8c66d9f5,client_624b60c58c,0,no_flag,60,0.0,20,0
content_bd43ec1f23cd,client_6208ef0f77,0,no_flag,557,0.36,20,1
content_9dff6e7cbb0b,client_19581e27de,0,low_ctr_visible_page,29543,0.04,104,1
content_1bc28a2fb472,client_d029fa3a95,0,no_flag,11,0.0,20,0
content_0efc49400f2c,client_6208ef0f77,0,no_flag,3659,2.49,104,1
content_591d3186283c,client_19581e27de,0,no_flag,41,0.0,22,1
content_d834894c4392,client_19581e27de,0,no_flag,2121,0.19,104,0
content_2d72e738a10f,client_6208ef0f77,0,no_flag,2132,0.28,104,1
content_b8071fd67506,client_f74efabef1,0,no_flag,8658,0.21,20,0
content_b9f7afeded79,client_6208ef0f77,0,no_flag,95333,0.31,104,1
content_12dc50da4b5e,client_3fdba35f04,0,no_flag,1278,0.31,104,1
content_d6d891125266,client_e629fa6598,0,no_flag,8121,0.11,22,1
content_0ddf385cd540,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_4afdc4634d01,client_bbb965ab0c,0,no_flag,1227,0.49,15,1
content_508acf9b9ee0,client_d029fa3a95,0,no_flag,7,0.0,20,1
content_dbeb337b1f7a,client_19581e27de,0,no_flag,24,0.0,22,1
content_8fa5820a87f9,client_e629fa6598,0,no_flag,1157,0.09,22,0
content_fa9ebca5b36d,client_8722616204,0,no_flag,10,0.0,8,1
content_9e974a67eaa8,client_8722616204,0,no_flag,3,0.0,8,0
content_d7ca134fa8d7,client_2c624232cd,0,no_flag,17,0.0,22,1
content_c06b8e83927e,client_7f2253d7e2,0,no_flag,3719,2.39,20,1
content_9d12a40eaf55,client_4fc82b26ae,0,no_flag,73,1.37,20,0
content_8350242b2df4,client_4e07408562,0,no_flag,42441,0.17,25,0
content_8875af2af61d,client_19581e27de,0,low_ctr_visible_page,851,0.0,104,1
content_5c97197b4049,client_4e07408562,0,no_flag,2378,0.13,7,1
content_209719a6e6f7,client_d4735e3a26,0,no_flag,1,0.0,20,0
content_5e0686a500c2,client_f369cb89fc,0,no_flag,159,0.0,20,1
content_1daa4a437267,client_6208ef0f77,0,no_flag,1718,0.12,104,1
content_870430512868,client_a88a7902cb,0,no_flag,265,0.0,8,1
content_568145836a7b,client_7f2253d7e2,0,no_flag,4091,0.39,20,1
content_bbb72b630762,client_6208ef0f77,0,low_ctr_visible_page,2880,0.03,104,1
content_4aa228eef7a1,client_e629fa6598,0,no_flag,41,0.0,22,0
content_7c8d47858d8d,client_624b60c58c,0,no_flag,29,0.0,8,0
content_6aaab096e85f,client_19581e27de,0,no_flag,18268,0.36,104,1
content_a818957b3a1f,client_4e07408562,0,no_flag,9847,0.22,25,0
content_1a47a3396608,client_8527a891e2,0,no_flag,3316,0.12,104,1
content_d829395fda44,client_3fdba35f04,0,no_flag,296,0.0,104,1
content_72965b6f147d,client_19581e27de,0,no_flag,25251,0.82,104,1
content_7915259fbbc4,client_f369cb89fc,0,no_flag,6868,0.64,20,0
content_32f1c758f127,client_7f2253d7e2,0,no_flag,2339,0.43,20,0
content_3d85651f289d,client_e629fa6598,0,no_flag,6,0.0,20,1
content_8c54fb4a1849,client_8722616204,0,no_flag,5,0.0,104,0
content_ee006519acf5,client_19581e27de,0,no_flag,3572,0.28,22,1
content_0ca2c0cace6a,client_a88a7902cb,0,no_flag,1,0.0,20,0
content_2bd34b68b7a7,client_6208ef0f77,0,no_flag,9,0.0,104,1
content_e38b7fe0f8a5,client_f369cb89fc,0,no_flag,614,0.65,20,0
content_93de0089bfe5,client_4e07408562,0,no_flag,16580,0.41,25,0
content_b872486bfd10,client_f369cb89fc,0,low_ctr_visible_page,4696,0.04,20,1
content_6ff38d8e90ae,client_19581e27de,0,low_ctr_visible_page,1114,0.0,104,1
content_e5548ed448d9,client_25fc0e7096,0,no_flag,3,0.0,6,0
content_044ba01c048e,client_6208ef0f77,0,no_flag,3369,0.15,104,0
content_a3d4bc908d52,client_19581e27de,0,no_flag,1339,0.15,104,0
content_1f8f19c2cd91,client_19581e27de,0,no_flag,96,0.0,104,0
content_184e5a125c60,client_d4735e3a26,0,no_flag,74,1.35,20,0
content_f0d11f11268b,client_3fdba35f04,0,no_flag,2547,0.24,20,1
content_22447aa583da,client_7f2253d7e2,0,low_ctr_visible_page,726,0.0,20,1
content_ebd69ed4d6b6,client_e629fa6598,0,no_flag,119,0.0,20,1
content_de155423eb63,client_6208ef0f77,0,low_ctr_visible_page,6220,0.02,104,1
content_23f79590c32c,client_7f2253d7e2,0,low_ctr_visible_page,8635,0.05,20,1
content_64c48978c95c,client_7f2253d7e2,0,no_flag,10221,0.98,20,1
content_de45db37bff8,client_6208ef0f77,0,no_flag,4555,0.44,104,1
content_3798e7e6c169,client_4ec9599fc2,0,no_flag,52,0.0,20,0
content_b95c27ff834c,client_19581e27de,0,no_flag,2916,0.27,20,1
content_d0debd0920f8,client_8722616204,0,no_flag,100,0.0,104,1
content_2a7716c616c8,client_8722616204,0,no_flag,7,0.0,104,0
content_b43a872c5138,client_6208ef0f77,0,no_flag,14916,0.34,104,0
content_0919434d503e,client_f369cb89fc,0,no_flag,42774,0.35,20,1
content_c3310a9f5c2b,client_349c41201b,0,no_flag,2306,0.09,20,1
content_5f6656efc12f,client_d029fa3a95,0,no_flag,575,0.52,20,0
content_03ef3b806c82,client_f74efabef1,0,no_flag,42,0.0,20,0
content_149bf6f0677c,client_19581e27de,0,no_flag,2459,0.16,104,1
content_9430301e2692,client_4e07408562,0,no_flag,8122,0.52,25,0
content_8c46756b6c80,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_b9ab97ffa71d,client_19581e27de,0,no_flag,903,0.11,22,0
content_05331cba6ad3,client_f369cb89fc,0,no_flag,9,0.0,20,0
content_dbb8224e0376,client_6208ef0f77,0,low_ctr_visible_page,10138,0.06,104,1
content_404626de3719,client_f74efabef1,0,no_flag,127,0.0,20,0
content_6037ea304533,client_d029fa3a95,0,no_flag,152,0.0,20,0
content_2a7159313ef2,client_19581e27de,0,no_flag,136,0.0,20,1
content_0c8a15432247,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_1172067564c5,client_19581e27de,0,no_flag,54,0.0,20,0
content_bb6ae4fea443,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_7b8fb5ad4f74,client_e29c9c180c,0,no_flag,1,0.0,144,0
content_9556d6ddd2db,client_3fdba35f04,0,low_ctr_visible_page,519,0.0,104,1
content_ead20edf3421,client_19581e27de,0,no_flag,5288,0.45,20,0
content_74935b1c923f,client_19581e27de,0,no_flag,6412,0.17,22,1
content_975258bc8e7a,client_19581e27de,0,no_flag,1206,0.25,104,1
content_6c2562824731,client_a88a7902cb,0,no_flag,111,0.0,20,1
